Genus	Kraken	Kraken 2	CLARK	CLARK-S	Centrifuge	Kaiju	Diamond-MEGAN	BLAST-MEGAN	DeepMicrobes
Tribolium	0	0	0	0	0.002312	0	0	0	0
Xiphidium	0	0	0	0	8e-06	0	0	0	0
Trebouxia	0	0	0	0	5.9e-05	0	0	0	0
Ledantevirus	0	0	0	0	8e-06	0	0	0	0
Anaerocolumna	0	0	0	0	2.5e-05	0.002378	0	0	0
Goodyera	0	0	0	0	8.4e-05	0	0	0	0
Phaius	0	0	0	0	8e-06	0	0	0	0
Spathaspora	0	0	0	0	0.000886	1.6e-05	0	0	0
Hemichloris	0	0	0	0	8e-06	0	0	0	0
Minuca	0	0	0	0	8e-06	0	0	0	0
Solanum	0	0	0	0	0.140826	0	0	0	0
Propylea	0	0	0	0	8e-06	0	0	0	0
Acraea	0	0	0	0	5.1e-05	0	0	0	0
Bathylaco	0	0	0	0	8e-06	0	0	0	0
Ap22virus	0	0	0	0	1.7e-05	0	0	0	0
Marchantia	0	0	0	0	0.000127	0	0	0	0
Caprimulgus	0	0	0	0	8e-06	0	0	0	0
Centaurea	0	0	0	0	5.1e-05	0	0	0	0
Helcomyza	0	0	0	0	1.7e-05	0	0	0	0
Lachnospira	0	0	0	0	3.4e-05	0.017053	0.015468	2.6e-05	0.165606
Leucochimona	0	0	0	0	3.4e-05	0	0	0	0
Brachycaudus	0	0	0	0	8e-06	0	0	0	0
Phlebia	0	0	0	0	2.5e-05	6.3e-05	0	0	0
Adialytus	0	0	0	0	1.7e-05	0	0	0	0
Mastigolejeunea	0	0	0	0	1.7e-05	0	0	0	0
Alestrus	0	0	0	0	2.5e-05	0	0	0	0
Perca	0	0	0	0	8e-06	0	0	0	0
Poirieria	0	0	0	0	8e-06	0	0	0	0
Fusohericia	0	0	0	0	1.7e-05	0	0	0	0
Dictyostelium	0	0	0	0	0.008934	0.001862	0	9e-06	0
Begomovirus	0	0	0	0	0.000127	0	0	0	0
Blommersia	0	0	0	0	5.1e-05	0	0	0	0
Pityohyphantes	0	0	0	0	8e-06	0	0	0	0
Amphibalanus	0	0	0	0	1.7e-05	0	0	0	0
Mudcatvirus	0	0	0	0	3.4e-05	0	0	0	0
Dictyocaulus	0	0	0	0	5.9e-05	0	0	0	0
Pterocles	0	0	0	0	0.000531	0	0	0	0
Prosopis	0	0	0	0	8e-06	0	0	0	0
Trianthema	0	0	0	0	3.4e-05	0	0	0	0
Oikopleura	0	0	0	0	0.000152	0	0	0	0
Lespesia	0	0	0	0	8e-06	0	0	0	0
Nephelomys	0	0	0	0	8e-06	0	0	0	0
Polygraphus	0	0	0	0	8e-06	0	0	0	0
Caligus	0	0	0	0	0.000202	0	0	0	0
Naja	0	0	0	0	3.4e-05	0	0	0	0
Phascolarctos	0	0	0	0	2.5e-05	0	0	0	0
Hypomesus	0	0	0	0	8e-06	0	0	0	0
Telipogon	0	0	0	0	4.2e-05	0	0	0	0
Nigella	0	0	0	0	8e-06	0	0	0	0
Taxodium	0	0	0	0	8e-06	0	0	0	0
Pleurodema	0	0	0	0	8e-06	0	0	0	0
Orussus	0	0	0	0	0.00216	0	0	0	0
Eriocottis	0	0	0	0	8e-06	0	0	0	0
Iphiteon	0	0	0	0	2.5e-05	0	0	0	0
Grandisonia	0	0	0	0	8e-06	0	0	0	0
Clostera	0	0	0	0	8e-06	0	0	0	0
Marsippospermum	0	0	0	0	5.9e-05	0	0	0	0
Tanaocerus	0	0	0	0	1.7e-05	0	0	0	0
Aphrissa	0	0	0	0	4.2e-05	0	0	0	0
Microsca	0	0	0	0	8e-06	0	0	0	0
Hydrocotyle	0	0	0	0	8e-06	0	0	0	0
Teleaulax	0	0	0	0	5.1e-05	0	0	0	0
Ichnanthus	0	0	0	0	8e-06	0	0	0	0
Che9cvirus	0	0	0	0	8e-06	0	0	0	0
Robbsia	0	0	0	0	2.5e-05	0	0	0	0
Cotesia	0	0	0	0	0.000194	0	0	0	0
Monodopsis	0	0	0	0	1.7e-05	0	0	0	0
Pterocnemia	0	0	0	0	8e-06	0	0	0	0
Pseudocercospora	0	0	0	0	0.000287	0.000141	0	0	0
Amoria	0	0	0	0	2.5e-05	0	0	0	0
Amphidinium	0	0	0	0	2.5e-05	0	0	0	0
Balearica	0	0	0	0	0.000346	0	0	0	0
Chloromonas	0	0	0	0	2.5e-05	0	0	0	0
Lolium	0	0	0	0	3.4e-05	0	0	0	0
Jansenia	0	0	0	0	5.1e-05	0	0	0	0
Curcuma	0	0	0	0	4.2e-05	0	0	0	0
Aconitum	0	0	0	0	1.7e-05	0	0	0	0
Cyrtandra	0	0	0	0	8e-06	0	0	0	0
Pseudoleptonema	0	0	0	0	8e-06	0	0	0	0
Lepidothamnus	0	0	0	0	8e-06	0	0	0	0
Ansonia	0	0	0	0	8e-06	0	0	0	0
Siadenovirus	0	0	0	0	1.7e-05	0	0	0	0
Scabrotrophon	0	0	0	0	8e-06	0	0	0	0
Eudyptula	0	0	0	0	6.7e-05	0	0	0	0
Sinobaca	0	0	0	0	1.7e-05	0	0	0	0
Sarcinomyces	0	0	0	0	8e-06	0	0	0	0
Nanorana	0	0	0	0	0.001653	0	0	0	0
Koernerella	0	0	0	0	3.4e-05	0	0	0	0
Depressaria	0	0	0	0	8e-06	0	0	0	0
Proboscivirus	0	0	0	0	1.7e-05	0	0	0	0
Teinobasis	0	0	0	0	1.7e-05	0	0	0	0
Paracalia	0	0	0	0	8e-06	0	0	0	0
Cyberlindnera	0	0	0	0	0.000413	0.000141	0	0	0
Smoothievirus	0	0	0	0	1.7e-05	0	0	0	0
Childia	0	0	0	0	8e-06	0	0	0	0
Coptotermes	0	0	0	0	7.6e-05	0	0	0	0
Lactifluus	0	0	0	0	2.5e-05	0	0	0	0
Cladophialophora	0	0	0	0	0.001991	0.00025	0	0	0
Ictidomys	0	0	0	0	0.001999	0	0	0	0
Liotyphlops	0	0	0	0	8e-06	0	0	0	0
Gasterosteus	0	0	0	0	0.000818	0	0	0	0
Puntius	0	0	0	0	2.5e-05	0	0	0	0
Brassicogethes	0	0	0	0	8e-06	0	0	0	0
Drusilla	0	0	0	0	2.5e-05	0	0	0	0
Macrophthalmus	0	0	0	0	8e-06	0	0	0	0
Helorus	0	0	0	0	1.7e-05	0	0	0	0
Oldenlandia	0	0	0	0	4.2e-05	0	0	0	0
Deltaretrovirus	0	0	0	0	0.000177	0	0	0	0
Obelia	0	0	0	0	8e-06	0	0	0	0
Sisymbrium	0	0	0	0	3.4e-05	0	0	0	0
Mischocyttarus	0	0	0	0	8e-06	0	0	0	0
Cp8virus	0	0	0	0	0.000337	0	0	0	0
Trigonalys	0	0	0	0	8e-06	0	0	0	0
Omalium	0	0	0	0	8e-06	0	0	0	0
Otachyrium	0	0	0	0	8e-06	0	0	0	0
Rhodochaete	0	0	0	0	5.1e-05	0	0	0	0
Exyra	0	0	0	0	8e-06	0	0	0	0
Conidiobolus	0	0	0	0	8e-06	1.6e-05	0	0	0
Gossypium	0	0	0	0	0.015177	0	2.4e-05	0	0
Lophozia	0	0	0	0	3.4e-05	0	0	0	0
Priceomyces	0	0	0	0	8e-06	0	0	0	0
Collichthys	0	0	0	0	1.7e-05	0	0	0	0
Belgica	0	0	0	0	8e-06	0	0	0	0
Unionicola	0	0	0	0	2.5e-05	0	0	0	0
Onthobium	0	0	0	0	8e-06	0	0	0	0
Amorphoscelis	0	0	0	0	2.5e-05	0	0	0	0
Grosmannia	0	0	0	0	0.000456	3.1e-05	0	0	0
Plateumaris	0	0	0	0	8e-06	0	0	0	0
Blastomyces	0	0	0	0	0.000329	9.4e-05	0	0	0
Dermacentor	0	0	0	0	2.5e-05	0	0	0	0
Coelomomyces	0	0	0	0	2.5e-05	0	0	0	0
Cymbiola	0	0	0	0	2.5e-05	0	0	0	0
Cryptosphaeria	0	0	0	0	8e-06	0	0	0	0
Alyssum	0	0	0	0	2.5e-05	0	0	0	0
Leptopilina	0	0	0	0	5.1e-05	0	0	0	0
Catalpa	0	0	0	0	8e-06	0	0	0	0
Henipavirus	0	0	0	0	1.7e-05	0	0	0	0
Antonospora	0	0	0	0	2.5e-05	0	0	0	0
Theileria	0	0	0	0	0.002396	0.00036	0	0	0
Melanochromis	0	0	0	0	8e-06	0	0	0	0
Bythograea	0	0	0	0	5.9e-05	0	0	0	0
Schistocerca	0	0	0	0	4.2e-05	0	0	0	0
Platyphora	0	0	0	0	8e-06	0	0	0	0
Scapharca	0	0	0	0	8e-06	0	0	0	0
Alaptus	0	0	0	0	8e-06	0	0	0	0
Laccophilus	0	0	0	0	8e-06	0	0	0	0
Corchorus	0	0	0	0	0.00016	0	0.000465	0	0
Vampyroteuthis	0	0	0	0	2.5e-05	0	0	0	0
Asterionella	0	0	0	0	8e-06	0	0	0	0
Psittacanthus	0	0	0	0	2.5e-05	0	0	0	0
Notropis	0	0	0	0	1.7e-05	0	0	0	0
Twortvirus	0	0	0	0	0.000143	0	0	0	0
Amia	0	0	0	0	8e-06	0	0	0	0
Camponotus	0	0	0	0	0.002117	0	0	0	0
Mitrocomella	0	0	0	0	8e-06	0	0	0	0
Angomonas	0	0	0	0	2.5e-05	0	0	0	0
Lepidoscia	0	0	0	0	3.4e-05	0	0	0	0
Sphagnum	0	0	0	0	2.5e-05	0	0	0	0
Lophopetalum	0	0	0	0	3.4e-05	0	0	0	0
Campsosternus	0	0	0	0	3.4e-05	0	0	0	0
Meretrix	0	0	0	0	1.7e-05	0	0	0	0
Urtica	0	0	0	0	8e-06	0	0	0	0
Lygodium	0	0	0	0	8e-06	0	0	0	0
Polygala	0	0	0	0	8e-06	0	0	0	0
Nematostella	0	0	0	0	0.001114	0	0	0	0
Platynereis	0	0	0	0	0.000262	0	0	0	0
Dictyoptera	0	0	0	0	8e-06	0	0	0	0
Macrolycus	0	0	0	0	1.7e-05	0	0	0	0
Aeschyntelus	0	0	0	0	8e-06	0	0	0	0
Cephalophus	0	0	0	0	8e-06	0	0	0	0
Rheum	0	0	0	0	2.5e-05	0	0	0	0
Phaseolus	0	0	0	0	0.002826	0	0	0	0
Marionina	0	0	0	0	1.7e-05	0	0	0	0
Dibrachionostylus	0	0	0	0	8e-06	0	0	0	0
Ustilago	0	0	0	0	0.000397	0.000125	0	0	0
Tp21virus	0	0	0	0	1.7e-05	0	0	0	0
Turbanella	0	0	0	0	2.5e-05	0	0	0	0
Crunomys	0	0	0	0	8e-06	0	0	0	0
Aplanochytrium	0	0	0	0	8e-06	0	0	0	0
Appaleptoneta	0	0	0	0	8e-06	0	0	0	0
Neohygrocybe	0	0	0	0	3.4e-05	0	0	0	0
Geospiza	0	0	0	0	0.000481	0	0	0	0
Balaenoptera	0	0	0	0	0.001915	0	0	0	0
Gongylonema	0	0	0	0	0.01095	0	0	0	0
Coreanomecon	0	0	0	0	8e-06	0	0	0	0
Spermophagus	0	0	0	0	8e-06	0	0	0	0
Oxyrrhexis	0	0	0	0	8e-06	0	0	0	0
Blastophaga	0	0	0	0	3.4e-05	0	0	0	0
Nymphicus	0	0	0	0	5.1e-05	0	0	0	0
Gaeumannomyces	0	0	0	0	0.000936	9.4e-05	0	0	0
Merodon	0	0	0	0	8e-06	0	0	0	0
Dichotomius	0	0	0	0	8e-06	0	0	0	0
Spirometra	0	0	0	0	0.025562	0	0	9e-06	0
Caretta	0	0	0	0	1.7e-05	0	0	0	0
Methylocapsa	0	0	0	0	4.2e-05	0	0	0	0
Trichardis	0	0	0	0	8e-06	0	0	0	0
Sceptridium	0	0	0	0	3.4e-05	0	0	0	0
Digidentis	0	0	0	0	8e-06	0	0	0	0
Isopaches	0	0	0	0	3.4e-05	0	0	0	0
Columba	0	0	0	0	0.000894	0	0	0	0
Pocillopora	0	0	0	0	0.000135	0	0	0	0
Cyanistes	0	0	0	0	1.7e-05	0	0	0	0
Oncidium	0	0	0	0	8e-06	0	0	0	0
Ogataea	0	0	0	0	0.000531	0.000329	0	0	0
Nannocystis	0	0	0	0	2.5e-05	0.000579	0	0	0
Littorina	0	0	0	0	8e-06	0	0	0	0
Gonospira	0	0	0	0	1.7e-05	0	0	0	0
Wollemia	0	0	0	0	8e-06	0	0	0	0
Chthonomonas	0	0	0	0	0.000262	7.8e-05	0	0	0
Tectaria	0	0	0	0	9.3e-05	0	0	0	0
Sardinops	0	0	0	0	2.5e-05	0	0	0	0
Bombyx	0	0	0	0	0.006201	0	0	0	0
Ophiopsila	0	0	0	0	1.7e-05	0	0	0	0
Metapolybia	0	0	0	0	0.000127	0	0	0	0
Nannochelifer	0	0	0	0	8e-06	0	0	0	0
Clupea	0	0	0	0	0.001721	0	0	0	0
Kobuvirus	0	0	0	0	8e-06	0	0	0	0
Candidatus Vidania	0	0	0	0	8e-06	0	0	0	0
Pistacia	0	0	0	0	8e-06	0	0	0	0
Ruminobacter	0	0	0	0	8e-06	0.000704	0.000306	0	0
Terebra	0	0	0	0	1.7e-05	0	0	0	0
Parastrongyloides	0	0	0	0	0.009668	0	0	0	0
Eryngium	0	0	0	0	4.2e-05	0	0	0	0
Leggadina	0	0	0	0	1.7e-05	0	0	0	0
Xylota	0	0	0	0	8e-06	0	0	0	0
Kiloniella	0	0	0	0	8e-06	1.6e-05	0	0	0
Arion	0	0	0	0	8e-06	0	0	0	0
Strongylus	0	0	0	0	0.011819	0	0	0	0
Scythris	0	0	0	0	2.5e-05	0	0	0	0
Papilio	0	0	0	0	0.007761	0	0	0	0
Leptonychotes	0	0	0	0	0.000776	0	0	0	0
Berchemiella	0	0	0	0	1.7e-05	0	0	0	0
Ziziphus	0	0	0	0	0.003256	0	0	0.000232	0
Megastachya	0	0	0	0	4.2e-05	0	0	0	0
Malus	0	0	0	0	0.003391	0	0	0	0
Dichomitus	0	0	0	0	0.000253	6.3e-05	0	0	0
Eudendrium	0	0	0	0	8e-06	0	0	0	0
Chroicocephalus	0	0	0	0	8e-06	0	0	0	0
Burmannia	0	0	0	0	4.2e-05	0	0	0	0
Potorous	0	0	0	0	5.1e-05	0	0	0	0
Araucaria	0	0	0	0	2.5e-05	0	0	0	0
Lycopodium	0	0	0	0	1.7e-05	0	0	0	0
Acalles	0	0	0	0	8e-06	0	0	0	0
Neobracea	0	0	0	0	8e-06	0	0	0	0
Eriobotrya	0	0	0	0	1.7e-05	0	0	0	0
Toxolasma	0	0	0	0	3.4e-05	0	0	0	0
Rhaphithamnus	0	0	0	0	8e-06	0	0	0	0
Porites	0	0	0	0	8e-06	0	0	0	0
Scopula	0	0	0	0	1.7e-05	0	0	0	0
Phaeocollybia	0	0	0	0	8e-06	0	0	0	0
Urera	0	0	0	0	8e-06	0	0	0	0
Dendrodoris	0	0	0	0	2.5e-05	0	0	0	0
Bactericera	0	0	0	0	8e-06	0	0	0	0
Petrogale	0	0	0	0	5.1e-05	0	0	0	0
Camarophyllus	0	0	0	0	5.1e-05	0	0	0	0
Passer	0	0	0	0	3.4e-05	0	0	0	0
Pera	0	0	0	0	8e-06	0	0	0	0
Marinosulfonomonas	0	0	0	0	8e-06	0	0	0	0
Archaeopsylla	0	0	0	0	2.5e-05	0	0	0	0
Proboscidactyla	0	0	0	0	5.1e-05	0	0	0	0
Tephritis	0	0	0	0	1.7e-05	0	0	0	0
Galinsoga	0	0	0	0	8e-06	0	0	0	0
Tectona	0	0	0	0	2.5e-05	0	0	0	0
T7virus	0	0	0	0	1.7e-05	0	0	0	0
Streptogyna	0	0	0	0	8e-06	0	0	0	0
Dictyota	0	0	0	0	1.7e-05	0	0	0	0
Cyprinodon	0	0	0	0	0.00329	0	0	0	0
Chinchilla	0	0	0	0	0.002362	0	0	0	0
Psychotria	0	0	0	0	0.000118	0	0	0	0
Tarenaya	0	0	0	0	0.002514	0	0	0	0
Trepomonas	0	0	0	0	3.4e-05	1.6e-05	0	0	0
Eugenia	0	0	0	0	8e-06	0	0	0	0
Podocnemis	0	0	0	0	8e-06	0	0	0	0
Phyllocnistis	0	0	0	0	8e-06	0	0	0	0
Kryptolebias	0	0	0	0	0.003256	0	0	0	0
Microbotryum	0	0	0	0	4.2e-05	0.000626	0	0	0
Psophocarpus	0	0	0	0	3.4e-05	0	0	0	0
Crossoloricaria	0	0	0	0	1.7e-05	0	0	0	0
Hemus	0	0	0	0	8e-06	0	0	0	0
Ankyra	0	0	0	0	5.9e-05	0	0	0	0
Campoplex	0	0	0	0	2.5e-05	0	0	0	0
Cardiovirus	0	0	0	0	5.9e-05	0	0	0	0
Monascella	0	0	0	0	1.7e-05	0	0	0	0
Acrasis	0	0	0	0	1.7e-05	0	0	0	0
Paramysis	0	0	0	0	8e-06	0	0	0	0
Chivirus	0	0	0	0	1.7e-05	0	0	0	0
Limecola	0	0	0	0	1.7e-05	0	0	0	0
Blossfeldia	0	0	0	0	1.7e-05	0	0	0	0
Pterygiella	0	0	0	0	6.7e-05	0	0	0	0
Plebejus	0	0	0	0	8e-06	0	0	0	0
Naineris	0	0	0	0	8e-06	0	0	0	0
Undaria	0	0	0	0	5.9e-05	0	0	0	0
Sarocladium	0	0	0	0	8e-06	0	0	0	0
Lysandra	0	0	0	0	8e-06	0	0	0	0
Acanthamoeba	0	0	0	0	0.001139	9.4e-05	0	1.7e-05	0
Utterbackia	0	0	0	0	1.7e-05	0	0	0	0
Stomis	0	0	0	0	8e-06	0	0	0	0
Trichophyton	0	0	0	0	0.001021	0.000156	0	0	0
Takashimella	0	0	0	0	3.4e-05	0	0	0	0
Glycera	0	0	0	0	2.5e-05	0	0	0	0
Cordyceps	0	0	0	0	0.000835	0.00011	1.2e-05	0	0
Pneumocystis	0	0	0	0	0.003636	0.000235	0	0	0
Simopteryx	0	0	0	0	8e-06	0	0	0	0
Impatiens	0	0	0	0	2.5e-05	0	0	0	0
Caridina	0	0	0	0	1.7e-05	0	0	0	0
Psophia	0	0	0	0	6.7e-05	0	0	0	0
Archaeoses	0	0	0	0	4.2e-05	0	0	9e-06	0
Longiperna	0	0	0	0	8e-06	0	0	0	0
Squamopappus	0	0	0	0	2.5e-05	0	0	0	0
Pundamilia	0	0	0	0	0.001839	0	0	0	0
Aeriscardovia	0	0	0	0	8e-06	0	2.4e-05	0	0
Leporipoxvirus	0	0	0	0	1.7e-05	0	0	0	0
Thielavia	0	0	0	0	0.001384	1.6e-05	0	0	0
Geopyxis	0	0	0	0	8e-06	0	0	0	0
Beckmannia	0	0	0	0	4.2e-05	0	0	0	0
Hyoscyamus	0	0	0	0	8e-06	0	0	0	0
Mantoida	0	0	0	0	8e-06	0	0	0	0
Alternaria	0	0	0	0	0.000346	0.000266	0	0	0
Neobartsia	0	0	0	0	8e-06	0	0	0	0
Tomistoma	0	0	0	0	8e-06	0	0	0	0
Aphnaeus	0	0	0	0	8e-06	0	0	0	0
Kayvirus	0	0	0	0	0.000397	0	0	0	0
Gilvossius	0	0	0	0	1.7e-05	0	0	0	0
Drilonius	0	0	0	0	8e-06	0	0	0	0
Pulchrana	0	0	0	0	1.7e-05	0	0	0	0
Balcis	0	0	0	0	8e-06	0	0	0	0
Pantodon	0	0	0	0	6.7e-05	0	0	0	0
Peltogyne	0	0	0	0	8e-06	0	0	0	0
Pleiogynium	0	0	0	0	8e-06	0	0	0	0
Rhododendron	0	0	0	0	1.7e-05	0	0	0	0
Myohalovirus	0	0	0	0	8e-06	0	0	0	0
Pleodorina	0	0	0	0	8.4e-05	0	0	0	0
Metacordyceps	0	0	0	0	3.4e-05	0	0	0	0
Thorellius	0	0	0	0	2.5e-05	0	0	0	0
Conwentzia	0	0	0	0	8e-06	0	0	0	0
Psilodera	0	0	0	0	8e-06	0	0	0	0
Acomys	0	0	0	0	8e-06	0	0	0	0
Matonia	0	0	0	0	1.7e-05	0	0	0	0
Alnus	0	0	0	0	1.7e-05	0	0	0	0
Cebus	0	0	0	0	0.003324	0	0	0	0
Mussaenda	0	0	0	0	8e-06	0	0	0	0
Thripadectes	0	0	0	0	8e-06	0	0	0	0
Alloteropsis	0	0	0	0	3.4e-05	0	0	0	0
Isosicyonis	0	0	0	0	1.7e-05	0	0	0	0
Azadirachta	0	0	0	0	1.7e-05	0	0	0	0
Heriades	0	0	0	0	8e-06	0	0	0	0
Phlebotomus	0	0	0	0	0.000169	0	0	0	0
Ruwenzoria	0	0	0	0	0.000228	0	0	0	0
Picocystis	0	0	0	0	6.7e-05	0	0	0	0
Bovicola	0	0	0	0	1.7e-05	0	0	0	0
Chrysomya	0	0	0	0	0.000253	0	0	0	0
Schizophyllum	0	0	0	0	0.000447	0.00036	0	0	0
Plenasium	0	0	0	0	1.7e-05	0	0	0	0
Steinernema	0	0	0	0	8e-06	0	0	0	0
Argynnis	0	0	0	0	4.2e-05	0	0	0	0
Calotropis	0	0	0	0	2.5e-05	0	0	0	0
Ditaxis	0	0	0	0	2.5e-05	0	0	0	0
Rhyacionia	0	0	0	0	8e-06	0	0	0	0
Lavia	0	0	0	0	8e-06	0	0	0	0
Pachydactylus	0	0	0	0	8e-06	0	0	0	0
B4virus	0	0	0	0	8e-06	0	0	0	0
Buthus	0	0	0	0	2.5e-05	0	0	0	0
Symphodus	0	0	0	0	8e-06	0	0	0	0
Lithurgus	0	0	0	0	2.5e-05	0	0	0	0
Eresus	0	0	0	0	3.4e-05	0	0	0	0
Paralichthys	0	0	0	0	4.2e-05	0	0	0	0
Musca	0	0	0	0	0.001729	0	0	0	0
Colastes	0	0	0	0	1.7e-05	0	0	0	0
Solenopsis	0	0	0	0	0.002472	0	0	0	0
Vernicia	0	0	0	0	1.7e-05	0	0	0	0
Bisgaardia	0	0	0	0	3.4e-05	0	0	0	0
Natrialba	0	0	0	0	0.000194	7.8e-05	0	0	0
Euplotes	0	0	0	0	1.7e-05	0	0	0	0
Leptodontiopsis	0	0	0	0	8e-06	0	0	0	0
Haplochromis	0	0	0	0	0.002674	0	0	0	0
Aureobasidium	0	0	0	0	0.000481	0.000125	0	0	0
Ahnfeltia	0	0	0	0	1.7e-05	0	0	0	0
Crossogaster	0	0	0	0	8e-06	0	0	0	0
Heliocidaris	0	0	0	0	8e-06	0	0	0	0
Liposcelis	0	0	0	0	3.4e-05	0	0	0	0
Schistidium	0	0	0	0	8e-06	0	0	0	0
Butyricimonas	0	0	0	0	8.4e-05	0.175617	0.074144	5.1e-05	0.123296
Pseudoscardovia	0	0	0	0	1.7e-05	0	0	0	0
Vriesea	0	0	0	0	8e-06	0	0	0	0
Stewartia	0	0	0	0	3.4e-05	0	0	0	0
Boletus	0	0	0	0	8e-06	0	0	0	0
Oligonychus	0	0	0	0	8e-06	0	0	0	0
Saguinus	0	0	0	0	1.7e-05	0	0	0	0
Betaentomopoxvirus	0	0	0	0	0.000447	0	0	0	0
Tripsacum	0	0	0	0	8e-06	0	0	0	0
Chitiniphilus	0	0	0	0	1.7e-05	0	0	0	0
Carnegiea	0	0	0	0	8e-06	0	0	0	0
Sapindus	0	0	0	0	1.7e-05	0	0	0	0
Ophiarthrum	0	0	0	0	2.5e-05	0	0	0	0
Leptotrombidium	0	0	0	0	8e-06	0	0	0	0
Erianthus	0	0	0	0	2.5e-05	0	0	0	0
Botryococcus	0	0	0	0	7.6e-05	0	0	0	0
Clitocybe	0	0	0	0	8e-06	0	0	0	0
Liriomyza	0	0	0	0	2.5e-05	0	0	0	0
Larix	0	0	0	0	8e-06	0	0	0	0
Japonolirion	0	0	0	0	8e-06	0	0	0	0
Schizosaccharomyces	0	0	0	0	0.003071	0.000516	0	0	0
Abies	0	0	0	0	1.7e-05	0	0	0	0
Euglena	0	0	0	0	0.000127	0	0	0	0
Mannagettaea	0	0	0	0	1.7e-05	0	0	0	0
Pycnococcus	0	0	0	0	4.2e-05	0	0	0	0
Corvus	0	0	0	0	0.004994	0	0	0	0
Isophya	0	0	0	0	8e-06	0	0	0	0
Paulinella	0	0	0	0	9.3e-05	0	0	0	0
Brachionus	0	0	0	0	6.7e-05	0	0	0	0
Maihuenia	0	0	0	0	1.7e-05	0	0	0	0
Pseudocorynactis	0	0	0	0	2.5e-05	0	0	0	0
Ophryotrocha	0	0	0	0	7.6e-05	0	0	0	0
Cyanidioschyzon	0	0	0	0	0.000557	0	0	0	0
Pyropia	0	0	0	0	0.000742	0	0	0	0
Thaumetopoea	0	0	0	0	3.4e-05	0	0	0	0
Cychrus	0	0	0	0	8.4e-05	0	0	0	0
Loricaster	0	0	0	0	8e-06	0	0	0	0
Fulmarus	0	0	0	0	0.000456	0	0	0	0
Rhamphus	0	0	0	0	8e-06	0	0	0	0
Pyrocoelia	0	0	0	0	8e-06	0	0	0	0
Potos	0	0	0	0	8e-06	0	0	0	0
Toxoplasma	0	0	0	0	0.001426	0.000626	0	0	0
Limnadia	0	0	0	0	8e-06	0	0	0	0
Pilumnus	0	0	0	0	8e-06	0	0	0	0
Stereochilus	0	0	0	0	3.4e-05	0	0	0	0
Serpentinomonas	0	0	0	0	0.00043	0	0	0	0
Adenanthera	0	0	0	0	2.5e-05	0	0	0	0
Trichomonas	0	0	0	0	0.028219	0.000735	0.000233	0.015511	0
Plagiopsetta	0	0	0	0	8e-06	0	0	0	0
Vincetoxicum	0	0	0	0	8e-06	0	0	0	0
Jenufa	0	0	0	0	8.4e-05	0	0	0	0
Bazzania	0	0	0	0	2.5e-05	0	0	0	0
Diplopterygium	0	0	0	0	3.4e-05	0	0	0	0
Glycine	0	0	0	0	0.012502	0	0	0	0
Corynandra	0	0	0	0	8e-06	0	0	0	0
Chelonus	0	0	0	0	2.5e-05	0	0	0	0
Pedinomonas	0	0	0	0	8e-06	0	0	0	0
Sphinctanthus	0	0	0	0	8e-06	0	0	0	0
C5virus	0	0	0	0	3.4e-05	0	0	0	0
Esox	0	0	0	0	0.003611	0	0	0	0
Cyclospora	0	0	0	0	8e-06	0.000125	0	0	0
Dasypogon	0	0	0	0	1.7e-05	0	0	0	0
Apoda	0	0	0	0	8e-06	0	0	0	0
Pelosina	0	0	0	0	8e-06	0	0	0	0
Parahaemoproteus	0	0	0	0	4.2e-05	0	0	0	0
Sciadopitys	0	0	0	0	0.000118	0	0	0	0
Rachycentron	0	0	0	0	5.9e-05	0	0	0	0
Orthohepevirus	0	0	0	0	1.7e-05	0	0	0	0
Tachypleus	0	0	0	0	6.7e-05	0	0	0	0
Poecilocampa	0	0	0	0	8e-06	0	0	0	0
Exocelina	0	0	0	0	8e-06	0	0	0	0
Scomber	0	0	0	0	1.7e-05	0	0	0	0
Caloranaerobacter	0	0	0	0	3.4e-05	0.000422	0.000135	0	0
Lithobius	0	0	0	0	1.7e-05	0	0	0	0
Ctenodactyla	0	0	0	0	3.4e-05	0	0	0	0
N4virus	0	0	0	0	8e-06	0	0	0	0
Neyraudia	0	0	0	0	4.2e-05	0	0	0	0
Misgurnus	0	0	0	0	6.7e-05	0	0	0	0
Venustaconcha	0	0	0	0	3.4e-05	0	0	0	0
Microsania	0	0	0	0	8e-06	0	0	0	0
Acroloxus	0	0	0	0	8e-06	0	0	0	0
Paeonia	0	0	0	0	2.5e-05	0	0	0	0
Dacnusa	0	0	0	0	1.7e-05	0	0	0	0
Mustela	0	0	0	0	0.003088	0	0	0	0
Physarum	0	0	0	0	3.4e-05	0	0	0	0
Chondrus	0	0	0	0	0.000498	4.7e-05	0	9e-06	0
Paepalanthus	0	0	0	0	2.5e-05	0	0	0	0
Bubo	0	0	0	0	8e-06	0	0	0	0
Zonosagitta	0	0	0	0	1.7e-05	0	0	0	0
Cribroheros	0	0	0	0	8e-06	0	0	0	0
Iflavirus	0	0	0	0	1.7e-05	0	0	0	0
Aciculosporium	0	0	0	0	8e-06	0	0	0	0
Phyllomimus	0	0	0	0	8e-06	0	0	0	0
Symplocarpus	0	0	0	0	2.5e-05	0	0	0	0
Bodo	0	0	0	0	1.7e-05	0.000172	0	0	0
Primulina	0	0	0	0	0.000127	0	0	0	0
