Genus	Kraken	Kraken 2	CLARK	CLARK-S	Centrifuge	Kaiju	Diamond-MEGAN	BLAST-MEGAN	DeepMicrobes
Desulfotignum	0	0	0	0	4.7e-05	6.1e-05	0	0	0
Turritis	0	0	0	0	9e-06	0	0	0	0
Carapichea	0	0	0	0	2.8e-05	0	0	0	0
Equisetum	0	0	0	0	0.000254	0	0	0	0
Choeradodis	0	0	0	0	1.9e-05	0	0	0	0
Temnoscheila	0	0	0	0	9e-06	0	0	0	0
Spirulina	0	0	0	0	9e-06	1.5e-05	0	0	0
Lates	0	0	0	0	0.00374	0	0	0	0
Agrotis	0	0	0	0	9e-06	0	0	0	0
Styela	0	0	0	0	3.8e-05	0	0	0	0
Devadatta	0	0	0	0	9e-06	0	0	0	0
Microplitis	0	0	0	0	0.005215	0	0	0	0
Andrena	0	0	0	0	9.4e-05	0	0	0	0
Phascolosorex	0	0	0	0	9e-06	0	0	0	0
Alphasphaerolipovirus	0	0	0	0	4.7e-05	0	0	0	0
Cautires	0	0	0	0	8.5e-05	0	0	0	0
Liolaemus	0	0	0	0	9.4e-05	0	0	0	0
Tacca	0	0	0	0	9e-06	0	0	0	0
Cp51virus	0	0	0	0	9e-06	0	0	0	0
Heterixalus	0	0	0	0	1.9e-05	0	0	0	0
Amomum	0	0	0	0	1.9e-05	0	0	0	0
Nymphargus	0	0	0	0	9e-06	0	0	0	0
Elderia	0	0	0	0	3.8e-05	0	0	0	0
Cephalorhynchus	0	0	0	0	1.9e-05	0	0	0	0
Bison	0	0	0	0	0.002669	0	0	0	0
Rhagoletis	0	0	0	0	0.003477	0	0	0	0
Thyropygus	0	0	0	0	5.6e-05	0	0	0	0
Muhlenbergia	0	0	0	0	1.9e-05	0	0	0	0
Burmeistera	0	0	0	0	9e-06	0	0	0	0
Dendrobium	0	0	0	0	0.000113	0	0	0	0
Mormodes	0	0	0	0	9e-06	0	0	0	0
Chlorella	0	0	0	0	0.002669	0.000506	0	0	0
Zygosaccharomyces	0	0	0	0	0.001682	7.7e-05	0	0	0
Scinaia	0	0	0	0	5.6e-05	0	0	0	0
Thapsia	0	0	0	0	8.5e-05	0	0	0	0
Hypaeus	0	0	0	0	9e-06	0	0	0	0
Nudobius	0	0	0	0	2.8e-05	0	0	0	0
Sycoscapter	0	0	0	0	9e-06	0	0	0	0
Marchantia	0	0	0	0	6.6e-05	0	0	0	0
Caprimulgus	0	0	0	0	2.8e-05	0	0	0	0
P2virus	0	0	0	0	7.5e-05	0	0	0	0
Sericosoma	0	0	0	0	9e-06	0	0	0	0
Osphya	0	0	0	0	9e-06	0	0	0	0
Leucochimona	0	0	0	0	9e-06	0	0	0	0
Macavirus	0	0	0	0	1.9e-05	0	0	0	0
Perca	0	0	0	0	9e-06	0	0	0	0
Podostemum	0	0	0	0	5.6e-05	0	0	0	0
Oikopleura	0	0	0	0	0.00015	0	0	0	0
Lespesia	0	0	0	0	5.6e-05	0	0	0	0
Eleutheria	0	0	0	0	3.8e-05	0	0	0	0
Pseudomuriella	0	0	0	0	2.8e-05	0	0	0	0
Korthalsia	0	0	0	0	9e-06	0	0	0	0
Galleria	0	0	0	0	9e-06	0	0	0	0
Teleaulax	0	0	0	0	3.8e-05	0	0	0	0
Opuntia	0	0	0	0	9e-06	0	0	0	0
Apocopis	0	0	0	0	1.9e-05	0	0	0	0
Robbsia	0	0	0	0	2.8e-05	0	0	0	0
Trabulsiella	0	0	0	0	1.9e-05	9.2e-05	0.000359	0	0
Eleginops	0	0	0	0	9e-06	0	0	0	0
Zimmerius	0	0	0	0	9e-06	0	0	0	0
Triatovirus	0	0	0	0	2.8e-05	0	0	0	0
Aconitum	0	0	0	0	3.8e-05	0	0	0	0
Siadenovirus	0	0	0	0	6.6e-05	0	0	0	0
Apium	0	0	0	0	2.8e-05	0	0	0	0
Sinobaca	0	0	0	0	5.6e-05	0	0	0	0
Coptotermes	0	0	0	0	9e-06	0	0	0	0
Cladophialophora	0	0	0	0	0.003468	0.000613	0	0	0
Fulvimarina	0	0	0	0	0.000197	7.7e-05	1.6e-05	0	0
Aspatharia	0	0	0	0	9e-06	0	0	0	0
Schenkelia	0	0	0	0	9e-06	0	0	0	0
Macrophthalmus	0	0	0	0	5.6e-05	0	0	0	0
Mizuhopecten	0	0	0	0	1.9e-05	0	0	0	0
Heterarmia	0	0	0	0	9e-06	0	0	0	0
Dermacentor	0	0	0	0	1.9e-05	0	0	0	0
Numenius	0	0	0	0	1.9e-05	0	0	0	0
Ophiostoma	0	0	0	0	9e-06	1.5e-05	0	0	0
Notonomus	0	0	0	0	1.9e-05	0	0	0	0
Asterionella	0	0	0	0	1.9e-05	0	0	0	0
Sphagnum	0	0	0	0	6.6e-05	0	0	0	0
Cerapachys	0	0	0	0	3.8e-05	0	0	0	0
Cryspovirus	0	0	0	0	1.9e-05	0	0	0	0
Kalmanozyma	0	0	0	0	0.00062	0.000291	0	0	0
Colophon	0	0	0	0	0.000122	0	0	0	0
Phaseolus	0	0	0	0	0.003684	0	0	0	0
Hydaticus	0	0	0	0	1.9e-05	0	0	0	0
Paracladura	0	0	0	0	9e-06	0	0	0	0
Neohygrocybe	0	0	0	0	1.9e-05	0	0	0	0
Oncidium	0	0	0	0	1.9e-05	0	0	0	0
Mesocyclops	0	0	0	0	9e-06	0	0	0	0
Euduboscquella	0	0	0	0	1.9e-05	0	0	0	0
Eutreptiella	0	0	0	0	9e-06	0	0	0	0
Sardinops	0	0	0	0	7.5e-05	0	0	0	0
Clupea	0	0	0	0	0.001898	0	0	0	0
Xylota	0	0	0	0	9e-06	0	0	0	0
Opisthoteuthis	0	0	0	0	9e-06	0	0	0	0
Pseudomallada	0	0	0	0	9e-06	0	0	0	0
Brachymeles	0	0	0	0	1.9e-05	0	0	0	0
Vahlkampfia	0	0	0	0	9e-06	0	0	0	0
Symsagittifera	0	0	0	0	4.7e-05	0	0	0	0
Clarias	0	0	0	0	9e-06	0	0	0	0
Iochroma	0	0	0	0	1.9e-05	0	0	0	0
Dipodomys	0	0	0	0	0.002227	0	0	0	0
Chamaedrilus	0	0	0	0	3.8e-05	0	0	0	0
Petrogale	0	0	0	0	0.00016	0	0	0	0
Passer	0	0	0	0	9e-06	0	0	0	0
Septifer	0	0	0	0	1.9e-05	0	0	0	0
Cubitermes	0	0	0	0	1.9e-05	0	0	0	0
Psychotria	0	0	0	0	3.8e-05	0	0	0	0
Tarenaya	0	0	0	0	0.002537	0	0	0	0
Epifagus	0	0	0	0	9e-06	0	0	0	0
Bariatricus	0	0	0	0	1.9e-05	0.001379	0	0	0
Kryptolebias	0	0	0	0	0.004041	0	0	0	0
Psittacara	0	0	0	0	1.9e-05	0	0	0	0
Tlsvirus	0	0	0	0	0.000404	0	0	0	0
Cardiovirus	0	0	0	0	9e-06	0	0	0	0
Undaria	0	0	0	0	1.9e-05	0	0	0	0
Leptopteris	0	0	0	0	3.8e-05	0	0	0	0
Trichophyton	0	0	0	0	0.00093	0.000184	0	0	0
Cordyceps	0	0	0	0	0.002265	0.000352	0.000453	0	0
Potorous	0	0	0	0	4.7e-05	0	0	0	0
Maranthes	0	0	0	0	1.9e-05	0	0	0	0
Caridina	0	0	0	0	1.9e-05	0	0	0	0
Longiperna	0	0	0	0	1.9e-05	0	0	0	0
Pilophorus	0	0	0	0	8.5e-05	0	0	0	0
Aeriscardovia	0	0	0	0	1.9e-05	0	1.6e-05	0	0
Leporipoxvirus	0	0	0	0	6.6e-05	0	0	0	0
Thielavia	0	0	0	0	0.004041	7.7e-05	0	0	0
Hexagenia	0	0	0	0	3.8e-05	0	0	0	0
Mantoida	0	0	0	0	9e-06	0	0	0	0
Didymosphenia	0	0	0	0	4.7e-05	0	0	0	0
Canarina	0	0	0	0	9e-06	0	0	0	0
Drilonius	0	0	0	0	9e-06	0	0	0	0
Myohalovirus	0	0	0	0	4.7e-05	0	0	0	0
Monomachus	0	0	0	0	3.8e-05	0	0	0	0
Charybdis	0	0	0	0	9e-06	0	0	0	0
Glycomyces	0	0	0	0	1.9e-05	0.000276	0	0	0
Steinernema	0	0	0	0	0.000113	0	0	0	0
Anisosepalum	0	0	0	0	9e-06	0	0	0	0
Crioceris	0	0	0	0	9e-06	0	0	0	0
Liochthonius	0	0	0	0	1.9e-05	0	0	0	0
Didymodon	0	0	0	0	5.6e-05	0	0	0	0
Pagrus	0	0	0	0	1.9e-05	0	0	0	0
Diadasia	0	0	0	0	9e-06	0	0	0	0
Pegomya	0	0	0	0	2.8e-05	0	0	0	0
Nesocichla	0	0	0	0	9e-06	0	0	0	0
Bishopella	0	0	0	0	5.6e-05	0	0	0	0
Schistosoma	0	0	0	0	0.139699	0	0	1e-05	0
Rhabdopleura	0	0	0	0	9e-06	0	0	0	0
Atrijuglans	0	0	0	0	1.9e-05	0	0	0	0
Rickettsiella	0	0	0	0	9e-06	0	3.1e-05	0	0
Tripsacum	0	0	0	0	1.9e-05	0	0	0	0
Carnegiea	0	0	0	0	2.8e-05	0	0	0	0
Erianthus	0	0	0	0	3.8e-05	0	0	0	0
Liriomyza	0	0	0	0	2.8e-05	0	0	0	0
Schizosaccharomyces	0	0	0	0	0.004426	0.000123	0	0	0
Paphiopedilum	0	0	0	0	5.6e-05	0	0	0	0
Isophya	0	0	0	0	2.8e-05	0	0	0	0
Paulinella	0	0	0	0	0.000169	0	0	0	0
Cyanidioschyzon	0	0	0	0	0.000705	6.1e-05	0	0	0
Beilschmiedia	0	0	0	0	9e-06	0	0	0	0
Simulium	0	0	0	0	5.6e-05	0	0	0	0
Pulsatilla	0	0	0	0	1.9e-05	0	0	0	0
Thiratoscirtus	0	0	0	0	9e-06	0	0	0	0
Chelonus	0	0	0	0	0.000226	0	0	0	0
Indoquedius	0	0	0	0	1.9e-05	0	0	0	0
Tetrapteron	0	0	0	0	9e-06	0	0	0	0
Terataner	0	0	0	0	0.000179	0	0	0	0
Galerucella	0	0	0	0	9e-06	0	0	0	0
Invictavirus	0	0	0	0	9e-06	0	0	0	0
Ectoedemia	0	0	0	0	1.9e-05	0	0	0	0
Acheta	0	0	0	0	9e-06	0	0	0	0
Limacella	0	0	0	0	0.000216	0	0	0	0
Chaetomorpha	0	0	0	0	9e-06	0	0	0	0
Betabaculovirus	0	0	0	0	0.000179	0	0	0	0
Tudorella	0	0	0	0	2.8e-05	0	0	0	0
Felis	0	0	0	0	0.003731	0	0	0	0
Lepechinia	0	0	0	0	1.9e-05	0	0	0	0
Dorylus	0	0	0	0	1.9e-05	0	0	0	0
Dorippe	0	0	0	0	9e-06	0	0	0	0
Lepidocyrtus	0	0	0	0	9e-06	0	0	0	0
Aureoumbra	0	0	0	0	0.000169	0	0	0	0
Fusochloris	0	0	0	0	1.9e-05	0	0	0	0
Plathemis	0	0	0	0	1.9e-05	0	0	0	0
Novomessor	0	0	0	0	0.000113	0	0	0	0
Dichotomaria	0	0	0	0	0.000103	0	0	0	0
Eleocharis	0	0	0	0	1.9e-05	0	0	0	0
Oncorhynchus	0	0	0	0	0.000197	0	0	0	0
Nasonia	0	0	0	0	0.005385	0	0	0	0
Aphyllon	0	0	0	0	9e-06	0	0	0	0
Carnimonas	0	0	0	0	4.7e-05	7.7e-05	0	0	0
Comovirus	0	0	0	0	9e-06	0	0	0	0
Amphisternus	0	0	0	0	9e-06	0	0	0	0
Saprolegnia	0	0	0	0	0.004323	0.000214	0	4.1e-05	0
Quercus	0	0	0	0	5.6e-05	0	0	0	0
Calliergon	0	0	0	0	9e-06	0	0	0	0
Lactoria	0	0	0	0	1.9e-05	0	0	0	0
Proctophyllodes	0	0	0	0	7.5e-05	0	0	0	0
Thecophora	0	0	0	0	2.8e-05	0	0	0	0
Corynoptera	0	0	0	0	3.8e-05	0	0	0	0
Drapetes	0	0	0	0	1.9e-05	0	0	0	0
Dressleria	0	0	0	0	9e-06	0	0	0	0
Mastigamoeba	0	0	0	0	7.5e-05	0	0	0	0
Amyelois	0	0	0	0	0.00343	0	0	0	0
Volvox	0	0	0	0	0.00218	0.00121	0	0	0
Candidatus Endoecteinascidia	0	0	0	0	2.8e-05	0	0	0	0
Polyommatus	0	0	0	0	2.8e-05	0	0	0	0
Beta	0	0	0	0	0.003562	0	0	0	0
Rudivirus	0	0	0	0	1.9e-05	0	0	0	0
Rhizophysa	0	0	0	0	1.9e-05	0	0	0	0
Euseius	0	0	0	0	9e-06	0	0	0	0
Cytauxzoon	0	0	0	0	9e-06	0	0	0	0
Hyalesthes	0	0	0	0	9e-06	0	0	0	0
Giardia	0	0	0	0	0.000451	0.000904	0	8.2e-05	0
Spalax	0	0	0	0	1.9e-05	0	0	0	0
Prodaticus	0	0	0	0	2.8e-05	0	0	0	0
Boophis	0	0	0	0	9e-06	0	0	0	0
Lepeophtheirus	0	0	0	0	0.00031	0	0	0	0
Pellaea	0	0	0	0	9e-06	0	0	0	0
Ardea	0	0	0	0	1.9e-05	0	0	0	0
Cyananthus	0	0	0	0	0.000113	0	0	0	0
Argynnis	0	0	0	0	9e-06	0	0	0	0
Dolicheulota	0	0	0	0	2.8e-05	0	0	0	0
Chara	0	0	0	0	7.5e-05	0	0	0	0
Corbicula	0	0	0	0	2.8e-05	0	0	0	0
Campanulotes	0	0	0	0	3.8e-05	0	0	0	0
Sigaus	0	0	0	0	4.7e-05	0	0	0	0
Encephalitozoon	0	0	0	0	0.000912	0.000184	0	0	0
Dasypus	0	0	0	0	0.003571	0	0	0	0
Hopliphora	0	0	0	0	9e-06	0	0	0	0
Lampris	0	0	0	0	9e-06	0	0	0	0
Protophormia	0	0	0	0	2.8e-05	0	0	0	0
Jenstvirus	0	0	0	0	1.9e-05	0	0	0	0
Neofelis	0	0	0	0	5.6e-05	0	0	0	0
Convolvulus	0	0	0	0	9e-06	0	0	0	0
Cobitis	0	0	0	0	2.8e-05	0	0	0	0
Acetes	0	0	0	0	4.7e-05	0	0	0	0
Pseudoconops	0	0	0	0	9e-06	0	0	0	0
Haplochromis	0	0	0	0	0.002885	0	0	0	0
Tapeinidium	0	0	0	0	0.000216	0	0	0	0
Amandinea	0	0	0	0	1.9e-05	0	0	0	0
Histiona	0	0	0	0	9e-06	0	0	0	0
Paratheuma	0	0	0	0	9e-06	0	0	0	0
Pimpinella	0	0	0	0	1.9e-05	0	0	0	0
Petasodes	0	0	0	0	9e-06	0	0	0	0
Js98virus	0	0	0	0	2.8e-05	0	0	0	0
Breviata	0	0	0	0	4.7e-05	0	0	0	0
Endiandra	0	0	0	0	1.9e-05	0	0	0	0
Athelia	0	0	0	0	9e-06	0	0	0	0
Paraplatypeza	0	0	0	0	3.8e-05	0	0	0	0
Sporisorium	0	0	0	0	0.002406	0.000858	0	0	0
Microgale	0	0	0	0	9e-06	0	0	0	0
Agalinis	0	0	0	0	0.000103	0	0	0	0
Baizongia	0	0	0	0	9e-06	0	0	0	0
Callerya	0	0	0	0	9e-06	0	0	0	0
Talinopsis	0	0	0	0	1.9e-05	0	0	0	0
Sarsia	0	0	0	0	9e-06	0	0	0	0
Melanopsichium	0	0	0	0	0.000507	0	0	0	0
Ulvella	0	0	0	0	8.5e-05	0	0	0	0
Thiocapsa	0	0	0	0	9e-06	0.000276	1.6e-05	0	0
Odontolejeunea	0	0	0	0	1.9e-05	0	0	0	0
Sterkiella	0	0	0	0	0.000113	0	0	0	0
Ampelovirus	0	0	0	0	1.9e-05	0	0	0	0
Ophthalmotilapia	0	0	0	0	5.6e-05	0	0	0	0
Choreocolax	0	0	0	0	3.8e-05	0	0	0	0
Philophylla	0	0	0	0	1.9e-05	0	0	0	0
Halictophagus	0	0	0	0	9e-06	0	0	0	0
Libnetis	0	0	0	0	9e-06	0	0	0	0
Falco	0	0	0	0	0.001945	0	0	0	0
Afrolistrophorus	0	0	0	0	9e-06	0	0	0	0
Helina	0	0	0	0	9e-06	0	0	0	0
Alterococcus	0	0	0	0	9e-06	0	0	0	0
Aglaophenia	0	0	0	0	8.5e-05	0	0	0	0
Paraclostridium	0	0	0	0	0.000883	0.001854	0	0	0
Steatoda	0	0	0	0	9e-06	0	0	0	0
Parazuphium	0	0	0	0	9e-06	0	0	0	0
Frankliniella	0	0	0	0	4.7e-05	0	0	0	0
Afroploce	0	0	0	0	1.9e-05	0	0	0	0
Nanoarchaeum	0	0	0	0	0.000103	0	0	0	0
Acanthocyclops	0	0	0	0	9e-06	0	0	0	0
Chileogovea	0	0	0	0	2.8e-05	0	0	0	0
Noctiluca	0	0	0	0	1.9e-05	0	0	0	0
Pseudoscada	0	0	0	0	9e-06	0	0	0	0
Heterocephalus	0	0	0	0	0.002594	0	0	0	0
Hyas	0	0	0	0	2.8e-05	0	0	0	0
Pterothamnion	0	0	0	0	5.6e-05	0	0	0	0
Arhopala	0	0	0	0	3.8e-05	0	0	0	0
Hemiliopsis	0	0	0	0	9e-06	0	0	0	0
Salinifilum	0	0	0	0	9e-06	0	0	0	0
Rhinolophus	0	0	0	0	0.000188	0	0	0	0
Nostima	0	0	0	0	2.8e-05	0	0	0	0
Dimocarpus	0	0	0	0	3.8e-05	0	0	0	0
Melinaea	0	0	0	0	0.000113	0	0	0	0
Crisia	0	0	0	0	9e-06	0	0	0	0
Heterocapsa	0	0	0	0	1.9e-05	0	0	0	0
Acrolepiopsis	0	0	0	0	1.9e-05	0	0	0	0
Trichoura	0	0	0	0	9e-06	0	0	0	0
Cylindrotheca	0	0	0	0	0.000254	0	0	0	0
Austropurcellia	0	0	0	0	9e-06	0	0	0	0
Placynthium	0	0	0	0	9e-06	0	0	0	0
Lycosa	0	0	0	0	5.6e-05	0	0	0	0
Aspalathus	0	0	0	0	5.6e-05	0	0	0	0
Spondias	0	0	0	0	2.8e-05	0	0	0	0
Elasmosoma	0	0	0	0	9e-06	0	0	0	0
Elenchus	0	0	0	0	2.8e-05	0	0	0	0
Eustegia	0	0	0	0	2.8e-05	0	0	0	0
Neotyphloceras	0	0	0	0	1.9e-05	0	0	0	0
Fucus	0	0	0	0	8.5e-05	0	0	0	0
Epimedium	0	0	0	0	9e-06	0	0	0	0
Primula	0	0	0	0	2.8e-05	0	0	0	0
Leitneria	0	0	0	0	2.8e-05	0	0	0	0
Bembidion	0	0	0	0	2.8e-05	0	0	0	0
Bubastia	0	0	0	0	2.8e-05	0	0	0	0
Magnusiomyces	0	0	0	0	3.8e-05	0	0	0	0
Bambusa	0	0	0	0	4.7e-05	0	0	0	0
Dialipsis	0	0	0	0	1.9e-05	0	0	0	0
Capra	0	0	0	0	0.002471	0	0	0	0
Trilisa	0	0	0	0	1.9e-05	0	0	0	0
Oltmannsiellopsis	0	0	0	0	2.8e-05	0	0	0	0
Corticarina	0	0	0	0	9e-06	0	0	0	0
Diurodrilus	0	0	0	0	2.8e-05	0	0	0	0
Dubautia	0	0	0	0	4.7e-05	0	0	0	0
Pelecanus	0	0	0	0	0.000357	0	0	0	0
Wasmannia	0	0	0	0	0.003082	0	0	0	0
Acrochordus	0	0	0	0	9e-06	0	0	0	0
Tardiphaga	0	0	0	0	2.8e-05	0	0	0	0
Bolbitis	0	0	0	0	9e-06	0	0	0	0
Parinari	0	0	0	0	9e-06	0	0	0	0
Leptobotia	0	0	0	0	0.000113	0	0	0	0
Anticarsia	0	0	0	0	9e-06	0	0	0	0
Trametes	0	0	0	0	0.001052	0.000751	0	0	0
Brosimum	0	0	0	0	1.9e-05	0	0	0	0
Columnea	0	0	0	0	1.9e-05	0	0	0	0
Ranodon	0	0	0	0	2.8e-05	0	0	0	0
Marshallagia	0	0	0	0	9e-06	0	0	0	0
Ischyropsalis	0	0	0	0	1.9e-05	0	0	0	0
Achlydosa	0	0	0	0	9e-06	0	0	0	0
Anaspis	0	0	0	0	9e-06	0	0	0	0
Rhagophthalmus	0	0	0	0	2.8e-05	0	0	0	0
Stagmomantis	0	0	0	0	2.8e-05	0	0	0	0
Phorbas	0	0	0	0	9e-06	0	0	0	0
Cutaneotrichosporon	0	0	0	0	0.000639	0.000107	0	0	0
Isometra	0	0	0	0	9e-06	0	0	0	0
Galeopterus	0	0	0	0	0.00202	0	0	0	0
Claroideoglomus	0	0	0	0	7.5e-05	0	0	0	0
Lingora	0	0	0	0	3.8e-05	0	0	0	0
Achnatherum	0	0	0	0	1.9e-05	0	0	0	0
Dendrocalamus	0	0	0	0	2.8e-05	0	0	0	0
Biddulphiopsis	0	0	0	0	9e-06	0	0	0	0
Mycena	0	0	0	0	9e-06	0.000797	0	0	0
Raphidovirus	0	0	0	0	4.7e-05	0	0	0	0
Bathycoccus	0	0	0	0	0.001419	7.7e-05	0	0	0
Omegavirus	0	0	0	0	8.5e-05	0	0	0	0
Moina	0	0	0	0	5.6e-05	0	0	0	0
Eumunida	0	0	0	0	9e-06	0	0	0	0
Orestias	0	0	0	0	9.4e-05	0	0	0	0
Calymmodon	0	0	0	0	2.8e-05	0	0	0	0
Harttia	0	0	0	0	9e-06	0	0	0	0
Zodion	0	0	0	0	9e-06	0	0	0	0
Lebioderus	0	0	0	0	9e-06	0	0	0	0
Paramisgurnus	0	0	0	0	9e-06	0	0	0	0
Bacillaria	0	0	0	0	3.8e-05	0	0	0	0
Betula	0	0	0	0	1.9e-05	0	0	0	0
Sapintus	0	0	0	0	9e-06	0	0	0	0
Cosenzaea	0	0	0	0	9e-06	0	0	0	0
Elphidium	0	0	0	0	9e-06	0	0	0	0
Rhizosolenia	0	0	0	0	1.9e-05	0	0	0	0
Asplenium	0	0	0	0	0.000216	0	0	0	0
Chrysops	0	0	0	0	9e-06	0	0	0	0
Ischnosoma	0	0	0	0	9e-06	0	0	0	0
Cba120virus	0	0	0	0	9e-06	0	0	0	0
Neophoca	0	0	0	0	1.9e-05	0	0	0	0
Ludisia	0	0	0	0	9e-06	0	0	0	0
Asteromyia	0	0	0	0	9e-06	0	0	0	0
Lemur	0	0	0	0	0.000263	0	0	0	0
Diaeretiella	0	0	0	0	9e-06	0	0	0	0
Derbesia	0	0	0	0	3.8e-05	0	0	0	0
Remusatia	0	0	0	0	1.9e-05	0	0	0	0
Trautvetteria	0	0	0	0	0.000113	0	0	0	0
Arenaeus	0	0	0	0	9e-06	0	0	0	0
Polycephalomyces	0	0	0	0	1.9e-05	0	0	0	0
Andropterum	0	0	0	0	9e-06	0	0	0	0
Isophanes	0	0	0	0	9e-06	0	0	0	0
Osmanthus	0	0	0	0	0.000207	0	0	0	0
Polerovirus	0	0	0	0	3.8e-05	0	0	0	0
Steinchisma	0	0	0	0	9e-06	0	0	0	0
Mytilus	0	0	0	0	0.00016	0	0	0	0
Phemeranthus	0	0	0	0	3.8e-05	0	0	0	0
Ophelia	0	0	0	0	1.9e-05	0	0	0	0
Nyholmiella	0	0	0	0	1.9e-05	0	0	0	0
Porphyra	0	0	0	0	0.000282	0.002681	0	0	0
Iphiteon	0	0	0	0	9e-06	0	0	0	0
Carabus	0	0	0	0	5.6e-05	0	0	0	0
Atropa	0	0	0	0	9e-06	0	0	0	0
Scirtothrips	0	0	0	0	1.9e-05	0	0	0	0
Orthohantavirus	0	0	0	0	2.8e-05	0	0	0	0
Ginglymostoma	0	0	0	0	3.8e-05	0	0	0	0
Melia	0	0	0	0	9e-06	0	0	0	0
Campanula	0	0	0	0	6.6e-05	0	0	0	0
Carlito	0	0	0	0	0.001645	0	0	0	0
Hk97virus	0	0	0	0	3.8e-05	0	0	0	0
Blastocystis	0	0	0	0	0.001306	0.00046	0	0.000153	0
Koshicola	0	0	0	0	3.8e-05	0	0	0	0
Cryptotympana	0	0	0	0	9e-06	0	0	0	0
Tegula	0	0	0	0	1.9e-05	0	0	0	0
Neoemadiellus	0	0	0	0	9e-06	0	0	0	0
Begonia	0	0	0	0	0.000366	0	0	0.001277	0
Sphaeroderma	0	0	0	0	9e-06	0	0	0	0
Peromyscus	0	0	0	0	0.003336	0	0	0	0
Torenia	0	0	0	0	3.8e-05	0	0	0	0
Dinophysis	0	0	0	0	2.8e-05	0	0	0	0
Nephila	0	0	0	0	0.000122	0	0.000219	0	0
Fossa	0	0	0	0	9e-06	0	0	0	0
Microbispora	0	0	0	0	1.9e-05	0.001823	0	0	0
Lachnospira	0	0	0	0	0.000197	0.025705	0.030696	0.000235	0.296723
Aphanarthrum	0	0	0	0	6.6e-05	0	0	0	0
Entodinium	0	0	0	0	4.7e-05	0	0	0	0
Sporanaerobacter	0	0	0	0	8.5e-05	0.001808	0	0	0
Apiomorpha	0	0	0	0	4.7e-05	0	0	0	0
Agathis	0	0	0	0	7.5e-05	0	0	0	0
Komagataella	0	0	0	0	0.002208	4.6e-05	0	0	0
Eriogyna	0	0	0	0	9e-06	0	0	0	0
Cacajao	0	0	0	0	6.6e-05	0	0	0	0
Uromys	0	0	0	0	9e-06	0	0	0	0
Pararhizobium	0	0	0	0	2.8e-05	9.2e-05	0	0	0
Mansoa	0	0	0	0	1.9e-05	0	0	0	0
Papio	0	0	0	0	0.004041	0	0	0	0
Praeacedes	0	0	0	0	9e-06	0	0	0	0
Moema	0	0	0	0	9e-06	0	0	0	0
Alloscardovia	0	0	0	0	5.6e-05	0.000705	0.000125	0	0
Trichobilharzia	0	0	0	0	0.031509	0	0	0	0
Moonvirus	0	0	0	0	1.9e-05	0	0	0	0
Carlavirus	0	0	0	0	2.8e-05	0	0	0	0
Eucalyptus	0	0	0	0	0.003317	0	0	0	0
Zatania	0	0	0	0	9e-06	0	0	0	0
Trichostrongylus	0	0	0	0	1.9e-05	0	0	0	0
Athalia	0	0	0	0	0.003101	0	0	0	0
Epsilonretrovirus	0	0	0	0	1.9e-05	0	0	0	0
Platycarphella	0	0	0	0	1.9e-05	0	0	0	0
Elaeis	0	0	0	0	0.003374	0	0	0	0
Eusunoxa	0	0	0	0	9e-06	0	0	0	0
Gigaspora	0	0	0	0	3.8e-05	0	0	0	0
Megaloglossus	0	0	0	0	9e-06	0	0	0	0
Metzgeria	0	0	0	0	0.000103	0	0	0	0
Isurus	0	0	0	0	1.9e-05	0	0	0	0
Rb69virus	0	0	0	0	5.6e-05	0	0	0	0
Pacris	0	0	0	0	9e-06	0	0	0	0
Coptis	0	0	0	0	9e-06	0	0	0	0
Chlorogonium	0	0	0	0	4.7e-05	0	0	0	0
Acropora	0	0	0	0	0.002246	0	0	0	0
Euperipatoides	0	0	0	0	1.9e-05	0	0	0	0
Chordovirus	0	0	0	0	9e-06	0	0	0	0
Neptis	0	0	0	0	1.9e-05	0	0	0	0
Asfivirus	0	0	0	0	0.000169	0	0	0	0
Drypetes	0	0	0	0	1.9e-05	0	0	0	0
Phyllocaulis	0	0	0	0	6.6e-05	0	0	0	0
Hypericum	0	0	0	0	6.6e-05	0	0	0	0
Oryzias	0	0	0	0	0.036066	0	0	0	0
Calymperes	0	0	0	0	9e-06	0	0	0	0
Strigivenifera	0	0	0	0	9e-06	0	0	0	0
Eudyptes	0	0	0	0	9e-06	0	0	0	0
Brasilocerus	0	0	0	0	9e-06	0	0	0	0
Acordulecera	0	0	0	0	9e-06	0	0	0	0
Youngiibacter	0	0	0	0	9e-06	0.001226	0.000938	0	0
Jd18virus	0	0	0	0	9e-06	0	0	0	0
Shimazuella	0	0	0	0	9e-06	0.000153	0	0	0
Chromochloris	0	0	0	0	4.7e-05	1.5e-05	0	0	0
Leeuwenhoekiella	0	0	0	0	2.8e-05	0.000123	1.6e-05	0	0
Symphurus	0	0	0	0	9e-06	0	0	0	0
Alphamesonivirus	0	0	0	0	9e-06	0	0	0	0
Euscyrtus	0	0	0	0	8.5e-05	0	0	0	0
Leopoldia	0	0	0	0	9e-06	0	0	0	0
Euhyponomeutoides	0	0	0	0	9e-06	0	0	0	0
Haemaphysalis	0	0	0	0	3.8e-05	0	0	0	0
Cohnella	0	0	0	0	9e-06	0.001241	3.1e-05	0	0
Carcharhinus	0	0	0	0	3.8e-05	0	0	0	0
